
train_batch_node_id, train_batch_node_size
193,8205
194,8250
195,8120
196,8239
197,8482
198,8319
199,8069
200,8397
201,8318
202,8272
203,8273
204,8179
205,8396
206,8299
207,8406
208,8147

train_batch_edge_id, train_batch_edge_size
193,1192663
194,1179118
195,1045184
196,1196841
197,1296472
198,1158515
199,1073175
200,1181965
201,1166098
202,1175968
203,1225691
204,1116957
205,1180876
206,1203201
207,1225538
208,1085353

train_seed_node_id, train_seed_node_size
1,2454
2,2454
3,2454
4,2454
5,2454
6,2454
7,2454
8,2454
9,2454
10,2454
11,2454
12,2454
13,2454
14,2454
15,2454
16,2454
17,2454
18,2454
19,2454
20,2454
21,2454
22,2454
23,2454
24,2454
25,2454
26,2454
27,2454
28,2454
29,2454
30,2454
31,2454
32,2454
33,2454
34,2454
35,2454
36,2454
37,2454
38,2454
39,2454
40,2454
41,2454
42,2454
43,2454
44,2454
45,2454
46,2454
47,2454
48,2454
49,2454
50,2454
51,2454
52,2454
53,2454
54,2454
55,2454
56,2454
57,2454
58,2454
59,2454
60,2454
61,2454
62,2454
63,2454
64,2454
65,2454
66,2454
67,2454
68,2454
69,2454
70,2454
71,2454
72,2454
73,2454
74,2454
75,2454
76,2454
77,2454
78,2454
79,2454
80,2454
81,2454
82,2454
83,2454
84,2454
85,2454
86,2454
87,2454
88,2454
89,2454
90,2454
91,2454
92,2454
93,2454
94,2454
95,2454
96,2454
97,2454
98,2454
99,2454
100,2454
101,2454
102,2454
103,2454
104,2454
105,2454
106,2454
107,2454
108,2454
109,2454
110,2454
111,2454
112,2454
113,2454
114,2454
115,2454
116,2454
117,2454
118,2454
119,2454
120,2454
121,2454
122,2454
123,2454
124,2454
125,2454
126,2454
127,2454
128,2454
129,2454
130,2454
131,2454
132,2454
133,2454
134,2454
135,2454
136,2454
137,2454
138,2454
139,2454
140,2454
141,2454
142,2454
143,2454
144,2454
145,2454
146,2454
147,2454
148,2454
149,2454
150,2454
151,2454
152,2454
153,2454
154,2454
155,2454
156,2454
157,2454
158,2454
159,2454
160,2454
161,2454
162,2454
163,2454
164,2454
165,2454
166,2454
167,2454
168,2454
169,2454
170,2454
171,2454
172,2454
173,2454
174,2454
175,2454
176,2454
177,2454
178,2454
179,2454
180,2454
181,2454
182,2454
183,2454
184,2454
185,2454
186,2454
187,2454
188,2454
189,2454
190,2454
191,2454
192,2454
193,2454
194,2454
195,2454
196,2454
197,2454
198,2454
199,2454
200,2454
201,2454
202,2454
203,2454
204,2454
205,2454
206,2454
207,2454
208,2454
209,2454
210,2454
211,2454
212,2454
213,2454
214,2454
215,2454
216,2454
217,2454
218,2454
219,2454
220,2454
221,2454
222,2454
223,2454
224,2454
225,2454
226,2454
227,2454
228,2454
229,2454
230,2454
231,2454
232,2454
233,2454
234,2454
235,2454
236,2454
237,2454
238,2454
239,2454
240,2454
241,2454
242,2454
243,2454
244,2454
245,2454
246,2454
247,2454
248,2454
249,2454
250,2454
251,2454
252,2454
253,2454
254,2454
255,2454
256,2454
257,2454
258,2454
259,2454
260,2454
261,2454
262,2454
263,2454
264,2454
265,2454
266,2454
267,2454
268,2454
269,2454
270,2454
271,2454
272,2454
273,2454
274,2454
275,2454
276,2454
277,2454
278,2454
279,2454
280,2454
281,2454
282,2454
283,2454
284,2454
285,2454
286,2454
287,2454
288,2454
289,2454
290,2454
291,2454
292,2454
293,2454
294,2454
295,2454
296,2454
297,2454
298,2454
299,2454
300,2454
301,2454
302,2454
303,2454
304,2454
305,2454
306,2454
307,2454
308,2454
309,2454
310,2454
311,2454
312,2454
313,2454
314,2454
315,2454
316,2454
317,2454
318,2454
319,2454
320,2454
321,2454
322,2454
323,2454
324,2454
325,2454
326,2454
327,2454
328,2454
329,2454
330,2454
331,2454
332,2454
333,2454
334,2454
335,2454
336,2454
337,2454
338,2454
339,2454
340,2454
341,2454
342,2454
343,2454
344,2454
345,2454
346,2454
347,2454
348,2454
349,2454
350,2454
351,2454
352,2454
353,2454
354,2454
355,2454
356,2454
357,2454
358,2454
359,2454
360,2454
361,2454
362,2454
363,2454
364,2454
365,2454
366,2454
367,2454
368,2454
369,2454
370,2454
371,2454
372,2454
373,2454
374,2454
375,2454
376,2454
377,2454
378,2454
379,2454
380,2454
381,2454
382,2454
383,2454
384,2454
385,2454
386,2454
387,2454
388,2454
389,2454
390,2454
391,2454
392,2454
393,2454
394,2454
395,2454
396,2454
397,2454
398,2454
399,2454
400,2454
401,2454
402,2454
403,2454
404,2454
405,2454
406,2454
407,2454
408,2454
409,2454
410,2454
411,2454
412,2454
413,2454
414,2454
415,2454
416,2454
417,2454
418,2454
419,2454
420,2454
421,2454
422,2454
423,2454
424,2454
425,2454
426,2454
427,2454
428,2454
429,2454
430,2454
431,2454
432,2454
433,2454
434,2454
435,2454
436,2454
437,2454
438,2454
439,2454
440,2454
441,2454
442,2454
443,2454
444,2454
445,2454
446,2454
447,2454
448,2454
449,2454
450,2454
451,2454
452,2454
453,2454
454,2454
455,2454
456,2454
457,2454
458,2454
459,2454
460,2454
461,2454
462,2454
463,2454
464,2454
465,2454
466,2454
467,2454
468,2454
469,2454
470,2454
471,2454
472,2454
473,2454
474,2454
475,2454
476,2454
477,2454
478,2454
479,2454
480,2454
481,2454
482,2454
483,2454
484,2454
485,2454
486,2454
487,2454
488,2454
489,2454
490,2454
491,2454
492,2454
493,2454
494,2454
495,2454
496,2454
497,2454
498,2454
499,2454
500,2454
501,2454
502,2454
503,2454
504,2454
505,2454
506,2454
507,2454
508,2454
509,2454
510,2454
511,2454
512,1974
